Order_Date,Customer_ID,Order_ID,Quantity,City,District,Catalog_Number,Hebrew_Description,English_Description,Added_Date,Family_Item_ID,Family_Item_Name,Sales_Price_No_VAT,Sales_Price_With_VAT,Cost_Price,Cost_Import_USD,Cost_Production_USD,Size,Color_ID,Color_Name
3/13/2023,102742,SO23000966,1,Safed,צפון,NHRU402-M-2,חלוק אמבטיה לבן 100% כותנה אקווה פיברו M,"Bath robe 100% cotton Aqua fibro  WHITE SIZE M""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,M,2,PAGEANT BLUE
3/13/2023,102742,SO23000966,1,Safed,צפון,NHRU402-XL-2,חלוק אמבטיה לבן 100% כותנה אקווה פיברו XL,"Bath robe 100% cotton Aqua fibro  WHITE SIZE XL""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,XL,2,PAGEANT BLUE
3/13/2023,102743,SO23000967,1,Givatayim,תל אביב,NLW-71003M6,-PEACH-M-Mix&Match women shorts,-PEACH-M-Mix&Match women shorts,10/27/2021,7000,Loungewear,110,129,5,0,5,M,6,Cartouch
3/13/2023,102743,SO23000967,1,Givatayim,תל אביב,NLW-71003M8,-OCEAN-M-Mix&Match women shorts,,10/27/2021,7000,Loungewear,110,129,5,0,5,M,8,Lolipop
3/13/2023,102743,SO23000967,1,Givatayim,תל אביב,NLW-71003M9,-LILAC-M-Mix&Match women shorts,-LILAC-M-Mix&Match women shorts,10/27/2021,7000,Loungewear,110,129,5,0,5,M,9,BLACK
3/13/2023,102744,SO23000968,1,Betar Illit,יישוב,NBRK401-2-20,"Nautica Bathrobe Kids,Aqua Fibro 450GSM,2-4, Navy","Nautica Bathrobe Kids,Aqua Fibro 450GSM,2-4, Navy",6/15/2022,חלוקים,חלוקי אמבטיה אקווה פיברו,179,209,12,0,12,2-4,20,SILVER
3/13/2023,102744,SO23000968,1,Betar Illit,יישוב,NBRK401-8-20,"Nautica Bathrobe Kids,Aqua Fibro 450GSM,8-10, Navy","Nautica Bathrobe Kids,Aqua Fibro 450GSM,8-10, Navy",6/15/2022,חלוקים,חלוקי אמבטיה אקווה פיברו,179,209,14,0,14,8-10,20,SILVER
3/13/2023,102744,SO23000968,1,Betar Illit,יישוב,NHLW7106XXL42,sugar swizzle swizzle XXL XXL WOMENS LONG sleep set,",11-0607 TCX,XXL",7/4/2022,7000,Loungewear,367,429,0,20,18,XXL,42,Beetle
3/13/2023,102745,SO23000970,3,Bat Yam,תל אביב,NHT3003-9-30,מגבת פסים 50X90 קפה 600 גר',STRIPE TOWEL 50X90 COFFEE 600 GSM,12/15/2021,מגבות,מגבות אקווה פיברו,76,89,4,0,0,50/90,30,TURTLEDOVE
3/13/2023,102745,SO23000970,2,Bat Yam,תל אביב,NHT3004-9-36,מגבת פסים 50X90 סנד אדום  600 גר',STRIPE TOWEL 50X90 RED 600 GSM,12/15/2021,מגבות,מגבות אקווה פיברו,76,89,4,0,0,50/90,36,Samba
3/13/2023,102745,SO23000970,3,Bat Yam,תל אביב,NHT3005-9-27,מגבת פסים 50X90 ירוק  600 גר',STRIPE TOWEL 50X90 GREEN 600 GSM,12/15/2021,מגבות,מגבות אקווה פיברו,76,89,4,0,0,50/90,27,Navy
3/13/2023,102746,SO23000971,3,El'ad, מרכז,NHB1004-12-6,"סט 100% כותנה סטן 220 120 סמ BASIC PEACH""",,3/1/2022,220B,סאטן 220 בסיק,341,399,20,20,0,120/200,6,Cartouch
3/13/2023,102746,SO23000971,2,El'ad, מרכז,NHB7003-12-2,"סט 100% כותנה סטן 300 120 סמ WHITE  PIPING""",100% CTS. 300 200x220+120x200+2x50x70 PIPING WHITE,5/31/2021,300S,סאטן 300,512,599,0,0,0,120/200,2,PAGEANT BLUE
3/13/2023,102746,SO23000971,1,El'ad, מרכז,NHBM3501-1-3,שטיח אמבטיה לוגו 100% כותנה 50/80 1000גר' נייבי,,3/1/2022,אמבטיה,שטיחוני אמבטיה,85,99,4,4,0,50/80,3,CURDS & WHEY
3/13/2023,102746,SO23000971,1,El'ad, מרכז,NHLM8103XXL3,navy XXL MENS Mix&Match LONG PANTS,",19-383tpx,XXL",7/4/2022,7000,Loungewear,170,199,0,11,10,XXL,3,CURDS & WHEY
3/13/2023,102746,SO23000971,2,El'ad, מרכז,NHT4004-9-51,מגבת פנים קלאסית מעויינים נייבי 50/90,AEGEAN CLASSIC midnight navy50/90,5/4/2022,פרימיום,מגבת פרימיום,59,69,0,0,0,50/90,51,Cilantro
3/13/2023,102747,SO23000972,1,Netanya, מרכז,NHB5335-16-3,"סט 100% כותנה סטן 220 160 סמ CARRIBEAN SEAS""",100% CTS. 220 200x220+160x200+2x50x70 CARRIBEAN,5/31/2021,220S,סאטן 220,597,699,23,0,0,160/200,3,CURDS & WHEY
3/19/2023,102748,SO23000983,1,Lod, מרכז,NHB5195-16-11,"סט 100% כותנה סטן 220 160 סמ  LOST AT SEA N2""",,3/1/2022,220S,סאטן 220,597,699,26,26,0,160/200,11,GOLD
3/19/2023,102748,SO23000983,1,Lod, מרכז,NHB7007-1-5,זוג ציפיות סטן 300 אפור,2 PILLOW CASE 100% SATIN 300 GRAY PIPING WHITE,5/31/2021,300S,סאטן 300,170,199,0,0,0,50/70,5,Inkwell
3/19/2023,102749,SO23000982,1,Herzliya,תל אביב,NHB1005-16-19,"סט 100% כותנה סטן 220 160 סמ BASIC L.GRAY""",,3/1/2022,220B,סאטן 220 בסיק,512,599,28,0,28,160/200,19,Red
3/19/2023,102749,SO23000982,1,Herzliya,תל אביב,NHB7007-1-5,זוג ציפיות סטן 300 אפור,2 PILLOW CASE 100% SATIN 300 GRAY PIPING WHITE,5/31/2021,300S,סאטן 300,170,199,0,0,0,50/70,5,Inkwell
3/19/2023,102749,SO23000982,1,Herzliya,תל אביב,NHP1001-1-2,2 כריות מודפסות כיסוי 100% כותנה במילוי מיקרופייבר 800 גר',2PACK PILLOW WITH LOGO 100% COTTON  50X70 800GSM,5/31/2021,כריות,כריות,213,249,4,0,0,50/70,2,PAGEANT BLUE
3/19/2023,102750,SO23000984,1,Nahariya,צפון,NHB1006-16-13,"סט 100% כותנה סטן 220 160 סמ BASIC L. BLUE""",,3/1/2022,220B,סאטן 220 בסיק,512,599,28,28,0,160/200,13,L. PINK
3/19/2023,102750,SO23000984,1,Nahariya,צפון,NHB7007-1-5,זוג ציפיות סטן 300 אפור,2 PILLOW CASE 100% SATIN 300 GRAY PIPING WHITE,5/31/2021,300S,סאטן 300,170,199,0,0,0,50/70,5,Inkwell
3/19/2023,102752,SO23000988,1,Petah Tikva, מרכז,NHD1001-15-2,ינג כחול כיסוי 100% כותנה במילוי מיקרופייבר 400 גר' 150/200,400GSM PREMIUM MICROFIBER BLANKET BLUE PIPING 15,5/31/2021,שמיכות,שמיכות,427,499,15,0,0,150/200,2,PAGEANT BLUE
3/19/2023,102752,SO23000988,2,Petah Tikva, מרכז,NHD1001-22-2,ינג כחול כיסוי 100% כותנה במילוי מיקרופייבר 400 גר' 220/200,400GSM PREMIUM MICROFIBER BLANKET BLUE PIPING 22,5/31/2021,שמיכות,שמיכות,597,699,20,0,0,220/200,2,PAGEANT BLUE
3/19/2023,102753,SO23000989,2,Tel Aviv-Jaffa,תל אביב,NHT3003-14-30,מגבת פסים 70X140 קפה 600 גר',STRIPE TOWEL 70X140 COFFEE 600 GSM,12/15/2021,מגבות,מגבות אקווה פיברו,170,199,8,0,0,70/140,30,TURTLEDOVE
3/19/2023,102753,SO23000989,2,Tel Aviv-Jaffa,תל אביב,NHT3005-14-27,מגבת פסים 70X140 ירוק  600 גר',STRIPE TOWEL 70X140 GREEN 600 GSM,12/15/2021,מגבות,מגבות אקווה פיברו,170,199,8,0,0,70/140,27,Navy
3/19/2023,102753,SO23000989,3,Tel Aviv-Jaffa,תל אביב,NHT4002-15-2,מגבת גוף אקווה פיברו פסים לבן 90/150,AQUA FIBRO WHITE90/150,5/4/2022,פרימיום,מגבת פרימיום,196,229,0,0,0,90/150,2,PAGEANT BLUE
3/19/2023,102754,SO23000990,1,Betar Illit,יישוב,NHD1001-15-2,ינג כחול כיסוי 100% כותנה במילוי מיקרופייבר 400 גר' 150/200,400GSM PREMIUM MICROFIBER BLANKET BLUE PIPING 15,5/31/2021,שמיכות,שמיכות,427,499,15,0,0,150/200,2,PAGEANT BLUE
3/19/2023,102754,SO23000990,1,Betar Illit,יישוב,NHD1001-22-2,ינג כחול כיסוי 100% כותנה במילוי מיקרופייבר 400 גר' 220/200,400GSM PREMIUM MICROFIBER BLANKET BLUE PIPING 22,5/31/2021,שמיכות,שמיכות,597,699,20,0,0,220/200,2,PAGEANT BLUE
3/19/2023,102754,SO23000990,1,Betar Illit,יישוב,NHP1001-1-2,2 כריות מודפסות כיסוי 100% כותנה במילוי מיקרופייבר 800 גר',2PACK PILLOW WITH LOGO 100% COTTON  50X70 800GSM,5/31/2021,כריות,כריות,213,249,4,0,0,50/70,2,PAGEANT BLUE
3/19/2023,102755,SO23000991,1,Jérusalem,ירושלים,NHRU403-XXL-3,חלוק אמבטיה כחול  100% כותנה אקווה פיברו XXL,"Bath robe 100% cotton Aqua fibro  BLUE SIZE XXL""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,XXL,3,CURDS & WHEY
3/20/2023,100674,SO23001077,1,Tel Aviv-Jaffa,תל אביב,NHD1002-22-2,שמיכת פוך פייפינג כיסוי 100% כותנה מיקרופייבר 600 גר' 200/2,600GSM PREMIUM MICROFIBER BLANKET BLUE PIPING 22,5/31/2021,שמיכות,שמיכות,683,799,23,0,0,200/220,2,PAGEANT BLUE
3/20/2023,101158,SO23001071,1,Or Aqiva,חיפה,NHB7001-18-5,"סט 100% כותנה סטן 300 180 סמ GRAY  PIPING""",100% CTS. 300 200x220+180x200+2x50x70 PIPING GRA,5/31/2021,300S,סאטן 300,854,999,0,0,0,180/200,5,Inkwell
3/20/2023,101158,SO23001070,1,Or Aqiva,חיפה,NHBM3500-1-2,שטיח אמבטיה פס 100% כותנה 50/80 1000 גר' לבן,,3/1/2022,אמבטיה,שטיחוני אמבטיה,85,99,4,4,0,50/80,2,PAGEANT BLUE
3/20/2023,101158,SO23001070,2,Or Aqiva,חיפה,NHP1007-15-2,כרית לוגו רקום פייפינג זהב כפול 550 גר.,GOLD DOWN PILLOW 50X70CM 550GSM,5/31/2021,כריות,כריות,597,699,31,0,0,50/70,2,PAGEANT BLUE
3/20/2023,102574,SO23001015,2,Bnei Brak,תל אביב,NHB5195-9-11,"סט 100% כותנה סטן 220 90 סמ LOST AT SEA N2""",,3/1/2022,220S,סאטן 220,401,469,19,19,0,90/200,11,GOLD
3/20/2023,102628,SO23000995,1,Abou Gosh,ירושלים,NLW-7040M13,LIGHT BLUE M Back to nature women shirt and shorts set,"Back to nature women shirt and shorts set,,M",11/11/2021,7000,Loungewear,213,249,10,0,2,M,13,L. PINK
3/20/2023,102628,SO23000995,1,Abou Gosh,ירושלים,NLW-7070M3,NAVY M Piping Classic button women set,"Piping Classic button women set,,M",11/10/2021,7000,Loungewear,256,299,12,0,0,M,3,CURDS & WHEY
3/20/2023,102628,SO23000995,1,Abou Gosh,ירושלים,NLW-7090M2,WHITE M Summer breeze shirt&shorts women set,"Summer breeze shirt&shorts women set,,M",11/11/2021,7000,Loungewear,170,199,7,0,0,M,2,PAGEANT BLUE
3/20/2023,102634,SO23001021,2,Bnei Brak,תל אביב,NHB5330-9-42,"סט 100% כותנה פרקל 200 90 סמ MYSTERY SHIP""",100% CTP. 200 200x220+90x200+2x50x70 MYSTERY,5/31/2021,200PERCA,פרקל 200,401,469,17,0,0,90/200,42,Beetle
3/20/2023,102648,SO23001067,1,Migdal HaEmek,צפון,NLW-71001XL8,OCEAN XL Mix&Match women shirt,"Mix&Match women shirt,,XL",11/10/2021,7000,Loungewear,127,149,5,0,5,XL,8,Lolipop
3/20/2023,102648,SO23001067,1,Migdal HaEmek,צפון,NLW-71001XL9,LILAC XL Mix&Match women shirt,"Mix&Match women shirt,,XL",11/10/2021,7000,Loungewear,127,149,5,0,5,XL,9,BLACK
3/20/2023,102648,SO23001067,1,Migdal HaEmek,צפון,NLW-71004XL9,LILAC XL Mix&Match women pants,"Mix&Match women pants,,XL",11/10/2021,7000,Loungewear,196,229,9,0,9,XL,9,BLACK
3/20/2023,102648,SO23001078,1,Migdal HaEmek,צפון,NLW-71001XL6,PEACH XL Mix&Match women shirt,"Mix&Match women shirt,,XL",11/10/2021,7000,Loungewear,127,149,5,0,5,XL,6,Cartouch
3/20/2023,102648,SO23001078,1,Migdal HaEmek,צפון,NLW-71004XL6,PEACH XL Mix&Match women pants,"Mix&Match women pants,,XL",11/10/2021,7000,Loungewear,196,229,9,0,9,XL,6,Cartouch
3/20/2023,102648,SO23001078,1,Migdal HaEmek,צפון,NLW-8040XXL2,WHITE XXL Mix&Match Small Logo with Pocket men Shirt,",,XXL",11/11/2021,7000,Loungewear,127,149,6,0,6,XXL,2,PAGEANT BLUE
3/20/2023,102648,SO23001078,1,Migdal HaEmek,צפון,NLW-8040XXL7,BANANA XXL Mix&Match Small Logo with Pocket men Shirt,",,XXL",11/11/2021,7000,Loungewear,127,149,6,0,6,XXL,7,Chooclate Truffle
3/20/2023,102678,SO23001030,1,Dimona,דרום,NLW-7090L12,CORAL L Summer breeze shirt&shorts women set,"Summer breeze shirt&shorts women set,,L",11/11/2021,7000,Loungewear,170,199,7,0,0,L,12,WINTER WHEAT
3/20/2023,102678,SO23001030,1,Dimona,דרום,NLW-7090L2,WHITE L Summer breeze shirt&shorts women set,,11/11/2021,7000,Loungewear,170,199,7,0,0,L,2,PAGEANT BLUE
3/20/2023,102678,SO23001030,1,Dimona,דרום,NLW-7090M3,NAVY M Summer breeze shirt&shorts women set,"Summer breeze shirt&shorts women set,,M",11/11/2021,7000,Loungewear,170,199,7,0,8,M,3,CURDS & WHEY
3/20/2023,102678,SO23001030,1,Dimona,דרום,NLW-8090M12,CORAL M Sunny day shirt&shorts men set,"Sunny day shirt&shorts men set,,M",11/10/2021,7000,Loungewear,196,229,9,0,0,M,12,WINTER WHEAT
3/20/2023,102693,SO23001045,1,Haïfa,חיפה,NBRK401-10-20,"Nautica Bathrobe Kids,Aqua Fibro 450GSM,10-12, Navy","Nautica Bathrobe Kids,Aqua Fibro 450GSM,10-12, Navy",6/15/2022,חלוקים,חלוקי אמבטיה אקווה פיברו,179,209,15,0,15,10-12,20,SILVER
3/20/2023,102693,SO23001045,1,Haïfa,חיפה,NBRK403-6-40,"Nautica Bathrobe Kids,Aqua Fibro 450GSM,6-8, Morganit Pink","Nautica Bathrobe Kids,Aqua Fibro 450GSM,6-8, Morganit Pink",6/15/2022,חלוקים,חלוקי אמבטיה אקווה פיברו,179,209,13,0,13,6-8,40,GOLD
3/20/2023,102693,SO23001045,2,Haïfa,חיפה,NHB3010-9-8,"סדין 100% כותנה ג'רסי 90 סמ טורקיז""",,3/1/2022,ג'רסי,סדיני ג'רסי,127,149,7,0,7,90/200,8,Lolipop
3/20/2023,102693,SO23001045,1,Haïfa,חיפה,NHB3020-15-7,"ציפה  100% כותנה ג'רסי 150/200 סמ בננה""",,3/1/2022,ג'רסי,סדיני ג'רסי,273,319,16,0,16,150/200,7,Chooclate Truffle
3/20/2023,102706,SO23001043,1,Dimona,דרום,NHLW7103XL69,mahogany XL WOMENS Mix&Match bralette,",18-1425 TCX,XL",7/4/2022,7000,Loungewear,102,119,0,5,4,XL,69,Chanterelle
3/20/2023,102706,SO23001043,1,Dimona,דרום,NHLW7104XL3,NAVY XL WOMENS Mix&Match leggings,",19-383tpx,XL",7/4/2022,7000,Loungewear,127,149,0,6,6,XL,3,CURDS & WHEY
3/20/2023,102706,SO23001043,2,Dimona,דרום,NHLW7104XL69,mahogany XL WOMENS Mix&Match leggings,",18-1425 TCX,XL",7/4/2022,7000,Loungewear,127,149,0,6,6,XL,69,Chanterelle
3/20/2023,102706,SO23001043,1,Dimona,דרום,NHP1001-1-2,2 כריות מודפסות כיסוי 100% כותנה במילוי מיקרופייבר 800 גר',2PACK PILLOW WITH LOGO 100% COTTON  50X70 800GSM,5/31/2021,כריות,כריות,213,249,4,0,0,50/70,2,PAGEANT BLUE
3/20/2023,102728,SO23001017,2,Bat Yam,תל אביב,NHB5335-9-3,"סט 100% כותנה סטן 220 90 סמ CARRIBEAN SEAS""",100% CTS. 220 200x220+90x200+2x50x70 CARRIBEAN,5/31/2021,220S,סאטן 220,401,469,17,0,0,90/200,3,CURDS & WHEY
3/20/2023,102728,SO23001025,2,Bat Yam,תל אביב,NHB5330-9-42,"סט 100% כותנה פרקל 200 90 סמ MYSTERY SHIP""",100% CTP. 200 200x220+90x200+2x50x70 MYSTERY,5/31/2021,200PERCA,פרקל 200,401,469,17,0,0,90/200,42,Beetle
3/20/2023,102755,SO23001073,1,Jérusalem,ירושלים,NHRU403-M-3,חלוק אמבטיה כחול 100% כותנה אקווה פיברו M,"Bath robe 100% cotton Aqua fibro  BLUE SIZE M""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,M,3,CURDS & WHEY
3/20/2023,102756,SO23000997,1,Ashdod,דרום,NLW-7070S3,NAVY S Piping Classic button women set,"Piping Classic button women set,,S",11/10/2021,7000,Loungewear,256,299,12,0,0,S,3,CURDS & WHEY
3/20/2023,102757,SO23000998,1,Ashdod,דרום,NHB1001-16-3,"סט 100% כותנה סטן 220 160 סמ  BASIC BLUE""",100% CTS. 220 200x220+160x200+2x50x70 BASIC BLUE,5/31/2021,220B,סאטן 220 בסיק,512,599,28,0,0,160/200,3,CURDS & WHEY
3/20/2023,102757,SO23000998,1,Ashdod,דרום,NHB1005-16-19,"סט 100% כותנה סטן 220 160 סמ BASIC L.GRAY""",,3/1/2022,220B,סאטן 220 בסיק,512,599,28,0,28,160/200,19,Red
3/20/2023,102757,SO23000998,1,Ashdod,דרום,NHB7003-16-2,"סט 100% כותנה סטן 300 160 סמ  WHITE  PIPING""",100% CTS. 300 200x220+160x200+2x50x70 PIPING WHITE,5/31/2021,300S,סאטן 300,811,949,39,0,0,160/200,2,PAGEANT BLUE
3/20/2023,102757,SO23000998,2,Ashdod,דרום,NHP1001-1-2,2 כריות מודפסות כיסוי 100% כותנה במילוי מיקרופייבר 800 גר',2PACK PILLOW WITH LOGO 100% COTTON  50X70 800GSM,5/31/2021,כריות,כריות,213,249,4,0,0,50/70,2,PAGEANT BLUE
3/20/2023,102758,SO23000993,1,Ramla, מרכז,NHB1002-12-2,"סט 100% כותנה סטן 220 120 סמ BASIC WHITE""",100% CTS. 220 200x220+120x200+2x50x70 BASIC WHIT,5/31/2021,220B,סאטן 220 בסיק,341,399,20,0,0,120/200,2,PAGEANT BLUE
3/20/2023,102758,SO23000993,1,Ramla, מרכז,NHB1003-12-5,"סט 100% כותנה סטן 220 120 סמ BASIC GRAY""",,3/1/2022,220B,סאטן 220 בסיק,341,399,20,20,0,120/200,5,Inkwell
3/20/2023,102759,SO23000994,1,Réhassim,חיפה,NHRU403-L-3,חלוק אמבטיה כחול 100% כותנה אקווה פיברו L,"Bath robe 100% cotton Aqua fibro  BLUE SIZE L""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,L,3,CURDS & WHEY
3/20/2023,102760,SO23000999,1,Bat Yam,תל אביב,NLW-8090L3,NAVY L Sunny day shirt&shorts men set,"Sunny day shirt&shorts men set,,L",11/10/2021,7000,Loungewear,196,229,9,0,0,L,3,CURDS & WHEY
3/20/2023,102761,SO23000992,1,Kiryat-Ata,חיפה,NHB5292-16-2,"סט 100% כותנה סטן 220 160 סמ EASY STRIPE""",,3/1/2022,220S,סאטן 220,597,699,8,0,15,160/200,2,PAGEANT BLUE
3/20/2023,102761,SO23000992,1,Kiryat-Ata,חיפה,NHKT1004-1-2,"מארז 2 מגבות מטבח אדום/לבן 60/40 סמ""",,3/1/2022,מטבח,מגבות מטבח,59,69,3,3,0,60/40,2,PAGEANT BLUE
3/20/2023,102762,SO23000996,2,Bet Shemesh,ירושלים,NHB1002-12-2,"סט 100% כותנה סטן 220 120 סמ BASIC WHITE""",100% CTS. 220 200x220+120x200+2x50x70 BASIC WHIT,5/31/2021,220B,סאטן 220 בסיק,341,399,20,0,0,120/200,2,PAGEANT BLUE
3/20/2023,102764,SO23001002,1,Ramla, מרכז,NHB7003-16-2,"סט 100% כותנה סטן 300 160 סמ  WHITE  PIPING""",100% CTS. 300 200x220+160x200+2x50x70 PIPING WHITE,5/31/2021,300S,סאטן 300,811,949,39,0,0,160/200,2,PAGEANT BLUE
3/20/2023,102764,SO23001002,2,Ramla, מרכז,NHT4003-15-2,מגבות גוף קלאסית לבן 90/150,AEGEAN CLASSIC WHITE90/150,5/4/2022,פרימיום,מגבת פרימיום,196,229,0,0,0,90/150,2,PAGEANT BLUE
3/20/2023,102764,SO23001081,1,Ramla, מרכז,NHB7003-16-2,"סט 100% כותנה סטן 300 160 סמ  WHITE  PIPING""",100% CTS. 300 200x220+160x200+2x50x70 PIPING WHITE,5/31/2021,300S,סאטן 300,811,949,39,0,0,160/200,2,PAGEANT BLUE
3/20/2023,102764,SO23001081,2,Ramla, מרכז,NHT4003-15-2,מגבות גוף קלאסית לבן 90/150,AEGEAN CLASSIC WHITE90/150,5/4/2022,פרימיום,מגבת פרימיום,196,229,0,0,0,90/150,2,PAGEANT BLUE
3/20/2023,102765,SO23001005,9,Ashkelon,דרום,NHKT1002-1-20,"מארז 2 מגבות מטבח כחול/לבן 60/40 סמ""",,3/1/2022,מטבח,מגבות מטבח,59,69,3,3,0,60/40,20,SILVER
3/20/2023,102765,SO23001005,1,Ashkelon,דרום,NHT4003-9-2,מגבת פנים קלאסית לבן 50/90,AEGEAN CLASSIC WHITE50/90,5/4/2022,פרימיום,מגבת פרימיום,68,79,0,0,0,50/90,2,PAGEANT BLUE
3/20/2023,102766,SO23001003,1,Ramat Gan,תל אביב,NHB1005-12-19,"סט 100% כותנה סטן 220 120 סמ BASIC L.GRAY""",,3/1/2022,220B,סאטן 220 בסיק,341,399,20,20,0,120/200,19,Red
3/20/2023,102766,SO23001003,2,Ramat Gan,תל אביב,NHB5286-18-3,"סט 100% כותנה סטן 220 180 סמ DIAGONAL NAUTICA""",,3/1/2022,220S,סאטן 220,640,749,29,29,0,180/200,3,CURDS & WHEY
3/20/2023,102766,SO23001003,1,Ramat Gan,תל אביב,NHB7001-22-32,"סט 100% פשתן 220/200 סמ נייבי""",,3/1/2022,פשתן,100% פשתן,982,1149,68,68,0,220/200,32,Folkstone Gray
3/20/2023,102766,SO23001003,1,Ramat Gan,תל אביב,NHB7004-18-3,"סט 100% כותנה סטן 300 180 סמ BLUE PIPING""",100% CTS. 300 200x220+180x200+2x50x70 PIPING BLUE,5/31/2021,300S,סאטן 300,854,999,0,0,0,180/200,3,CURDS & WHEY
3/20/2023,102767,SO23001004,2,Tel Aviv-Jaffa,תל אביב,NHP1007-15-2,כרית לוגו רקום פייפינג זהב כפול 550 גר.,GOLD DOWN PILLOW 50X70CM 550GSM,5/31/2021,כריות,כריות,597,699,31,0,0,50/70,2,PAGEANT BLUE
3/20/2023,102767,SO23001004,1,Tel Aviv-Jaffa,תל אביב,NHT3003-9-30,מגבת פסים 50X90 קפה 600 גר',STRIPE TOWEL 50X90 COFFEE 600 GSM,12/15/2021,מגבות,מגבות אקווה פיברו,76,89,4,0,0,50/90,30,TURTLEDOVE
3/20/2023,102768,SO23001007,1,Ramat Ha-Sharon,תל אביב,NHB1004-12-6,"סט 100% כותנה סטן 220 120 סמ BASIC PEACH""",,3/1/2022,220B,סאטן 220 בסיק,341,399,20,20,0,120/200,6,Cartouch
3/20/2023,102768,SO23001007,1,Ramat Ha-Sharon,תל אביב,NHB1006-12-13,"סט 100% כותנה סטן 220 120 סמ BASIC L. BLUE""",,3/1/2022,220B,סאטן 220 בסיק,341,399,20,20,0,120/200,13,L. PINK
3/20/2023,102769,SO23001008,1,Or Yehuda,תל אביב,NHBM3501-1-3,שטיח אמבטיה לוגו 100% כותנה 50/80 1000גר' נייבי,,3/1/2022,אמבטיה,שטיחוני אמבטיה,85,99,4,4,0,50/80,3,CURDS & WHEY
3/20/2023,102769,SO23001008,2,Or Yehuda,תל אביב,NHKT1002-1-20,"מארז 2 מגבות מטבח כחול/לבן 60/40 סמ""",,3/1/2022,מטבח,מגבות מטבח,59,69,3,3,0,60/40,20,SILVER
3/20/2023,102769,SO23001008,1,Or Yehuda,תל אביב,NHLW7106S42,sugar swizzle swizzle S S WOMENS LONG sleep set,",11-0607 TCX,S",7/4/2022,7000,Loungewear,367,429,0,20,18,S,42,Beetle
3/20/2023,102769,SO23001008,1,Or Yehuda,תל אביב,NHT3002-9-20,מגבת פנים כחול 100% כותנה 600 גר' 50/90,"Face towel 100% cotton Aqua Fibro 600 gsm 50x90""",5/31/2021,מגבות,מגבות אקווה פיברו,76,89,4,0,0,50/90,20,SILVER
3/20/2023,102770,SO23001009,1,Jérusalem,ירושלים,NHB7003-16-2,"סט 100% כותנה סטן 300 160 סמ  WHITE  PIPING""",100% CTS. 300 200x220+160x200+2x50x70 PIPING WHITE,5/31/2021,300S,סאטן 300,811,949,39,0,0,160/200,2,PAGEANT BLUE
3/20/2023,102771,SO23001010,2,Petah Tikva, מרכז,NHB5160-9-3,"סט 100% כותנה סטן 220 90 סמ DRIFTING AWAY""",100% CTS. 220 200x220+90x200+2x50x70 DRIFTING AW,5/31/2021,220S,סאטן 220,401,469,0,0,0,90/200,3,CURDS & WHEY
3/20/2023,102772,SO23001011,2,Tel Aviv-Jaffa,תל אביב,NHT4007-14-2,מגבת גוף איירסנס פסים לבן 70/140,AIRSENSE WHITE 70/140,5/4/2022,פרימיום,מגבת פרימיום,127,149,0,0,0,70/140,2,PAGEANT BLUE
3/20/2023,102772,SO23001011,2,Tel Aviv-Jaffa,תל אביב,NHT4007-15-2,מגבת גוף איירסנס פסים לבן 90/150,AIRSENSE WHITE 90/150,5/4/2022,פרימיום,מגבת פרימיום,179,209,0,0,0,90/150,2,PAGEANT BLUE
3/20/2023,102773,SO23001012,2,Migdal HaEmek,צפון,NHB5110-12-11,"סט 100% כותנה סטן 220 120 סמ SEA OF LOVE N2""",,3/1/2022,220S,סאטן 220,427,499,20,20,0,120/200,11,GOLD
3/20/2023,102774,SO23001014,1,Ashdod,דרום,NBRK401-10-20,"Nautica Bathrobe Kids,Aqua Fibro 450GSM,10-12, Navy","Nautica Bathrobe Kids,Aqua Fibro 450GSM,10-12, Navy",6/15/2022,חלוקים,חלוקי אמבטיה אקווה פיברו,179,209,15,0,15,10-12,20,SILVER
3/20/2023,102774,SO23001014,1,Ashdod,דרום,NHRU403-L-3,חלוק אמבטיה כחול 100% כותנה אקווה פיברו L,"Bath robe 100% cotton Aqua fibro  BLUE SIZE L""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,L,3,CURDS & WHEY
3/20/2023,102774,SO23001059,1,Ashdod,דרום,NBRK401-10-20,"Nautica Bathrobe Kids,Aqua Fibro 450GSM,10-12, Navy","Nautica Bathrobe Kids,Aqua Fibro 450GSM,10-12, Navy",6/15/2022,חלוקים,חלוקי אמבטיה אקווה פיברו,179,209,15,0,15,10-12,20,SILVER
3/20/2023,102774,SO23001059,1,Ashdod,דרום,NHRU403-XXL-3,חלוק אמבטיה כחול  100% כותנה אקווה פיברו XXL,"Bath robe 100% cotton Aqua fibro  BLUE SIZE XXL""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,XXL,3,CURDS & WHEY
